entity	year	cases	continent
United Arab Emirates	2006	NA	Asia
United Arab Emirates	2005	29	Asia
United Arab Emirates	2004	22	Asia
United Arab Emirates	2003	42	Asia
United Arab Emirates	2002	53	Asia
United Arab Emirates	2001	30	Asia
United Arab Emirates	2000	69	Asia
United Arab Emirates	1999	117	Asia
United Arab Emirates	1998	296	Asia
United Arab Emirates	1997	243	Asia
United Arab Emirates	1996	425	Asia
United Arab Emirates	1995	671	Asia
United Arab Emirates	1994	518	Asia
United Arab Emirates	1993	745	Asia
United Arab Emirates	1992	1063	Asia
United Arab Emirates	1991	1148	Asia
United Arab Emirates	1990	1187	Asia
United Arab Emirates	1989	1068	Asia
United Arab Emirates	1988	1187	Asia
United Arab Emirates	1987	2913	Asia
United Arab Emirates	1986	2158	Asia
United Arab Emirates	1985	2400	Asia
United Arab Emirates	1984	1749	Asia
United Arab Emirates	1983	2105	Asia
United Arab Emirates	1982	1691	Asia
United Arab Emirates	1981	2820	Asia
United Arab Emirates	1980	2796	Asia
United Kingdom	2023	493	Europe
United Kingdom	2022	63	Europe
United Kingdom	2021	2	Europe
United Kingdom	2020	95	Europe
United Kingdom	2019	1092	Europe
United Kingdom	2018	1216	Europe
United Kingdom	2017	364	Europe
United Kingdom	2016	558	Europe
United Kingdom	2015	91	Europe
United Kingdom	2014	133	Europe
United Kingdom	2013	1919	Europe
United Kingdom	2012	2092	Europe
United Kingdom	2011	1112	Europe
United Kingdom	2010	443	Europe
United Kingdom	2009	1212	Europe
United Kingdom	2008	1445	Europe
United Kingdom	2007	1022	Europe
United Kingdom	2006	764	Europe
United Kingdom	2005	79	Europe
United Kingdom	2004	189	Europe
United Kingdom	2003	460	Europe
United Kingdom	2002	314	Europe
United Kingdom	2001	73	Europe
United Kingdom	2000	104	Europe
United Kingdom	1999	NA	Europe
United Kingdom	1998	74	Europe
United Kingdom	1997	4844	Europe
United Kingdom	1996	6866	Europe
United Kingdom	1995	9017	Europe
United Kingdom	1994	23525	Europe
United Kingdom	1993	12018	Europe
United Kingdom	1992	12317	Europe
United Kingdom	1991	11727	Europe
United Kingdom	1990	28228	Europe
United Kingdom	1989	30160	Europe
United Kingdom	1988	88259	Europe
United Kingdom	1987	44850	Europe
United Kingdom	1986	90214	Europe
United Kingdom	1985	104774	Europe
United Kingdom	1984	67632	Europe
United Kingdom	1983	114948	Europe
United Kingdom	1982	105642	Europe
United Kingdom	1981	61779	Europe
United Kingdom	1980	147962	Europe
United States	2023	121	North America
United States	2022	NA	North America
United States	2021	14	North America
United States	2020	1275	North America
United States	2019	NA	North America
United States	2018	375	North America
United States	2017	120	North America
United States	2016	85	North America
United States	2015	188	North America
United States	2014	667	North America
United States	2013	187	North America
United States	2012	55	North America
United States	2011	220	North America
United States	2010	63	North America
United States	2009	71	North America
United States	2008	140	North America
United States	2007	43	North America
United States	2006	55	North America
United States	2005	66	North America
United States	2004	37	North America
United States	2003	56	North America
United States	2002	41	North America
United States	2001	116	North America
United States	2000	85	North America
United States	1999	100	North America
United States	1998	100	North America
United States	1997	138	North America
United States	1996	489	North America
United States	1995	309	North America
United States	1994	958	North America
United States	1993	312	North America
United States	1992	2231	North America
United States	1991	9643	North America
United States	1990	27786	North America
United States	1989	18193	North America
United States	1988	3396	North America
United States	1987	3655	North America
United States	1986	6282	North America
United States	1985	2822	North America
United States	1984	2587	North America
United States	1983	1497	North America
United States	1982	1714	North America
United States	1981	3124	North America
United States	1980	13506	North America
Uruguay	2023	0	South America
Uruguay	2022	0	South America
Uruguay	2021	0	South America
Uruguay	2020	2	South America
Uruguay	2019	9	South America
Uruguay	2018	0	South America
Uruguay	2017	0	South America
Uruguay	2016	0	South America
Uruguay	2015	0	South America
Uruguay	2014	0	South America
Uruguay	2013	0	South America
Uruguay	2012	0	South America
Uruguay	2011	0	South America
Uruguay	2010	0	South America
Uruguay	2009	0	South America
Uruguay	2008	0	South America
Uruguay	2007	0	South America
Uruguay	2006	0	South America
Uruguay	2005	0	South America
Uruguay	2004	0	South America
Uruguay	2003	0	South America
Uruguay	2002	0	South America
Uruguay	2001	0	South America
Uruguay	2000	0	South America
Uruguay	1999	34	South America
Uruguay	1998	6	South America
Uruguay	1997	2	South America
Uruguay	1996	2	South America
